Loan_ID,Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,Loan_Status,Total_Income,ApplicantIncomeLog,CoapplicantIncomeLog,LoanAmountLog,Loan_Amount_TermLog,Total_IncomeLog
LP002945,Male,Yes,0,Graduate,Yes,9963,0.0,180.0,360.0,1.0,Rural,Y,9963.0,9.206633510044856,-inf,5.19295685089021,5.886104031450156,9.206633510044856
LP002948,Male,Yes,2,Graduate,No,5780,0.0,192.0,360.0,1.0,Urban,Y,5780.0,8.662158961666423,-inf,5.2574953720277815,5.886104031450156,8.662158961666423
LP002949,Female,No,3+,Graduate,No,416,41667.0,350.0,180.0,0.8421985815602837,Urban,N,42083.0,6.030685260261263,10.637464727584328,5.857933154483459,5.19295685089021,10.647399137646048
LP002950,Male,Yes,0,Not Graduate,No,2894,2792.0,155.0,360.0,1.0,Rural,Y,5686.0,7.970394907191429,7.934513463882263,5.043425116919247,5.886104031450156,8.645762292210945
LP002953,Male,Yes,3+,Graduate,No,5703,0.0,128.0,360.0,1.0,Urban,Y,5703.0,8.648747631156539,-inf,4.852030263919617,5.886104031450156,8.648747631156539
LP002958,Male,No,0,Graduate,No,3676,4301.0,172.0,360.0,1.0,Rural,Y,7977.0,8.209580483475577,8.366602832783736,5.147494476813453,5.886104031450156,8.984317679911129
LP002959,Female,Yes,1,Graduate,No,12000,0.0,496.0,360.0,1.0,Semiurban,Y,12000.0,9.392661928770137,-inf,6.206575926724928,5.886104031450156,9.392661928770137
LP002960,Male,Yes,0,Not Graduate,No,2400,3800.0,146.41216216216216,180.0,1.0,Urban,N,6200.0,7.783224016336037,8.242756345714477,4.986425672954842,5.19295685089021,8.732304571033183
LP002961,Male,Yes,1,Graduate,No,3400,2500.0,173.0,360.0,1.0,Semiurban,Y,5900.0,8.131530710604252,7.824046010856292,5.153291594497779,5.886104031450156,8.68270762989381
LP002964,Male,Yes,2,Not Graduate,No,3987,1411.0,157.0,360.0,1.0,Rural,Y,5398.0,8.290794347381356,7.252053951852814,5.056245805348308,5.886104031450156,8.59378379357795
LP002974,Male,Yes,0,Graduate,No,3232,1950.0,108.0,360.0,1.0,Rural,Y,5182.0,8.080856419640986,7.575584651557793,4.68213122712422,5.886104031450156,8.552946361122055
LP002978,Female,No,0,Graduate,No,2900,0.0,71.0,360.0,1.0,Rural,Y,2900.0,7.9724660159745655,-inf,4.2626798770413155,5.886104031450156,7.9724660159745655
LP002979,Male,Yes,3+,Graduate,No,4106,0.0,40.0,180.0,1.0,Rural,Y,4106.0,8.32020459757888,-inf,3.6888794541139363,5.19295685089021,8.32020459757888
LP002983,Male,Yes,1,Graduate,No,8072,240.0,253.0,360.0,1.0,Urban,Y,8312.0,8.996156562033445,5.480638923341991,5.53338948872752,5.886104031450156,9.025455532779063
LP002984,Male,Yes,2,Graduate,No,7583,0.0,187.0,360.0,1.0,Urban,Y,7583.0,8.933664178700935,-inf,5.231108616854587,5.886104031450156,8.933664178700935
LP002990,Female,No,0,Graduate,Yes,4583,0.0,133.0,360.0,0.0,Semiurban,N,4583.0,8.430109084509125,-inf,4.890349128221754,5.886104031450156,8.430109084509125
